id,status_group
58253,0
21821,2
13679,0
47175,0
15501,0
1647,2
11971,2
55190,2
6835,0
73594,1
5220,0
18469,0
20268,2
34658,2
34069,0
19235,2
26719,2
37791,1
16271,1
64751,2
33082,2
39653,2
1556,0
38796,0
55185,0
67829,2
11756,0
5428,2
42817,2
14674,2
71887,0
19927,2
46923,2
51715,0
65482,0
30417,0
12025,0
48771,2
72372,0
12833,0
28302,0
57516,2
29680,0
4921,2
4087,0
42263,0
36498,2
7455,2
34955,0
72659,0
36759,0
40279,0
8922,2
67525,2
16681,2
32243,0
61482,1
59451,2
20463,0
71108,0
64887,2
6740,0
36935,0
68425,0
31250,2
6301,2
14459,0
40552,0
63200,2
6981,0
38802,0
73466,0
15920,2
4299,2
956,2
31705,0
13384,0
21906,2
17306,2
52015,0
68748,0
23970,0
14773,2
34693,0
32767,2
32623,0
47198,1
9025,0
1629,0
26748,0
64383,2
48473,0
9780,1
72858,2
60318,0
6015,2
65556,0
63545,2
46572,0
57964,0
63363,0
12204,0
62314,0
39056,0
18538,0
31558,0
15507,2
17233,2
14637,0
10897,0
67185,0
36092,1
8475,0
33170,0
29862,2
5711,2
72920,0
58269,0
62920,0
63121,0
905,0
34626,2
5872,2
6327,0
66661,0
41693,0
35569,0
5049,1
68060,2
59859,2
44893,0
4540,1
73035,0
35487,0
55357,0
28548,2
13735,2
53981,0
38879,0
47155,0
13618,2
42285,2
58405,2
43344,0
26447,0
24756,2
7451,2
19536,0
71434,2
58951,2
17268,0
8789,0
32816,2
8917,0
35388,2
39708,1
21100,0
22348,0
15612,0
38038,0
285,2
25737,0
13281,0
65868,2
22626,2
34539,0
70947,0
32536,0
47351,0
57613,0
31107,2
6409,0
55803,2
51270,0
26442,2
23242,0
3957,2
36678,0
22520,0
17303,0
42977,2
26052,0
68348,0
14244,2
45325,0
50137,0
44758,0
55841,1
59080,2
25286,2
66274,0
61456,0
12475,2
52242,0
25820,0
37691,0
21371,0
31964,0
70740,1
21204,2
59702,2
42611,0
61402,2
36897,0
37145,2
30313,0
35231,0
53579,0
3415,0
68811,0
21336,0
28578,2
70193,0
61072,0
23398,0
25660,0
61805,2
22613,2
11256,2
3119,2
62704,0
29792,2
20173,0
54135,2
23941,0
9219,0
11051,2
51023,0
6730,0
62812,2
70131,2
33961,0
45034,2
33394,0
20125,0
62610,2
1715,1
2704,2
25963,1
13885,0
35068,2
41467,2
38217,0
30145,0
69456,0
44354,2
11607,1
19160,0
1526,0
50716,2
236,0
6807,0
37526,2
36692,2
66520,0
64011,0
37268,0
49805,0
19857,1
22854,0
2630,0
34198,0
3831,1
72622,2
6014,2
33103,0
24473,0
68834,0
70363,2
73848,2
70619,0
68020,0
73424,0
33528,2
2732,0
46573,0
55633,0
46454,2
60747,2
34805,0
49747,2
45486,2
1032,0
52799,0
10396,2
932,0
9762,0
71563,0
5855,0
68454,2
48645,2
63134,0
20045,0
39237,2
42253,2
58350,0
17254,2
13549,2
55117,0
73867,0
43928,2
30924,0
69748,2
20307,2
53320,0
59908,2
66529,2
13903,2
37490,2
59223,0
26919,2
50821,2
23493,2
13076,2
52976,0
3519,0
34644,2
39150,0
6831,2
55481,0
31778,0
31538,2
10410,0
7941,0
68629,0
21310,0
39635,1
847,0
45413,2
51135,2
18374,2
27423,1
38828,2
43311,1
41846,0
9320,2
22137,0
44119,0
55629,0
42781,0
49533,0
9281,0
14168,0
65292,0
16604,2
1326,2
28029,0
23173,2
70579,0
18599,0
23666,2
67492,2
2294,0
19320,0
44409,0
12202,0
53816,0
41624,0
48562,2
56753,2
61172,2
66877,0
42895,0
73072,0
31038,1
16003,0
28645,1
50684,2
42019,2
11721,0
29681,2
26688,0
30655,0
21943,0
73273,0
5269,0
52582,2
7629,2
40377,0
14058,2
29945,2
18926,0
17429,2
3127,2
60794,0
18468,2
69802,0
63700,2
58104,0
24831,0
17656,0
32124,2
49642,0
11699,0
58201,2
48849,2
29092,2
60461,2
11502,2
17243,2
26741,0
29585,0
57869,2
51074,2
54914,0
52879,0
2815,0
33753,2
27839,0
57039,0
28247,2
69358,0
62576,0
21467,2
21576,2
70180,0
25945,2
3486,0
58782,0
71826,2
22495,2
50750,0
44037,0
22030,1
15257,0
72274,0
70228,0
68096,2
58911,0
52692,2
49330,1
43312,2
55367,0
53032,2
43270,0
59215,2
8388,0
61193,0
3070,2
47876,0
46269,2
13112,0
52168,0
11412,0
35253,2
2994,0
44727,0
57447,0
73423,2
62461,1
18419,0
41556,2
42463,0
69492,0
44686,0
35434,0
16315,2
37613,2
45843,2
17491,0
32874,2
32181,0
71425,2
31162,2
13561,0
65374,2
61968,0
74149,2
73047,2
27484,2
9947,1
14346,0
28272,1
26114,0
28356,0
58415,0
16726,2
40014,0
38473,2
35695,0
39139,0
49798,2
36890,0
62616,0
58579,2
50073,0
2771,2
59852,0
13004,2
1849,2
25324,0
769,0
5086,0
59095,2
10947,0
68610,0
24320,0
65881,2
22637,0
17686,0
12317,0
20741,0
55142,2
17803,2
66424,0
43262,0
40875,0
58000,0
66083,0
7025,2
14948,0
39250,0
36302,0
18224,0
11506,0
73933,0
36697,0
14817,2
24007,0
77,0
55596,0
52555,2
14520,2
32195,2
26123,0
14594,2
17519,1
39905,0
71697,0
33116,2
64704,1
61363,0
4788,2
23425,0
52780,1
68568,0
33867,0
14506,0
15384,0
16099,0
18377,0
47650,1
68879,2
34490,2
14715,0
58227,1
24310,2
47639,2
66257,0
15021,1
19637,0
65103,0
49231,0
46460,2
65257,0
36263,0
48114,0
38168,0
26210,0
21629,1
59985,2
4646,0
65935,0
16364,2
51725,2
19018,0
48374,2
62251,0
49446,2
41335,2
57369,2
30855,0
37352,0
49207,0
59695,2
71454,0
58332,0
65324,2
10140,0
18870,0
38390,0
12392,0
16262,2
36188,0
49845,0
38319,2
64173,2
13533,1
23687,2
15281,2
62168,1
46253,2
65361,2
18321,2
73023,0
37462,1
42129,0
50396,2
52747,2
68620,0
68676,2
58054,0
49405,0
16962,2
55408,2
38633,0
47349,2
8737,0
66973,2
17925,0
3985,2
5364,1
8311,2
62226,2
52178,2
15210,1
38911,1
69386,0
27453,2
3785,0
62436,2
66442,0
19334,0
11689,0
22680,0
70567,0
40758,0
48051,2
31016,2
58478,0
37674,2
51735,1
39800,0
16163,0
66471,2
71138,0
41489,2
41834,1
68236,0
63973,2
22493,0
49505,1
36660,2
40457,2
43061,2
43159,0
45526,1
32836,1
4113,1
68318,2
43007,1
9663,0
10227,2
8035,0
38051,1
8217,2
38426,0
5665,0
7522,0
32429,0
58682,2
26670,1
41759,0
51111,0
26546,0
57268,2
25056,2
48927,2
63058,0
36999,2
35551,2
24642,0
49419,2
42226,0
63409,0
18846,0
1503,2
38980,0
69521,2
23854,1
65981,2
2721,2
3080,0
32550,2
21594,0
32495,0
23160,2
72497,2
64280,2
37984,0
68118,0
41459,0
38948,0
7880,0
22320,2
17586,0
34966,2
701,2
5211,0
25835,0
14049,2
62,0
65367,2
45755,0
5873,2
47390,0
526,1
55441,2
37481,0
67562,0
15884,0
12990,0
69437,2
9724,0
51353,0
8416,0
6570,2
74001,0
27553,0
8915,0
39715,0
27348,0
68308,2
54265,2
16892,2
42972,2
30714,2
5486,0
67120,0
60860,0
32830,0
3267,0
6862,0
36621,2
61663,0
30841,0
14509,0
67636,2
47263,0
65415,0
60454,0
29861,0
53821,2
54298,2
37616,2
11833,0
68803,2
648,0
22505,1
48602,0
59018,0
60657,0
1525,2
65439,0
29485,0
30587,2
52322,0
30519,0
16124,0
3034,0
3770,0
5381,0
54627,2
14254,2
57995,2
37981,0
49032,0
48397,2
15460,2
2728,1
65736,0
9828,0
977,0
16053,0
74157,2
36304,2
24991,2
49172,2
30090,0
39178,2
412,2
69628,0
18068,0
36094,2
16338,2
18077,2
29821,0
19819,0
56800,2
39933,0
15350,0
53959,2
66252,0
37277,1
15586,2
25300,2
66938,2
22932,0
46224,0
12923,0
41282,2
45687,2
51408,0
72789,0
50093,1
16817,0
24605,2
51317,2
46746,0
599,2
54345,0
32066,0
24943,2
351,0
43519,2
19576,0
51781,2
62316,0
73716,2
27761,0
23137,0
15782,0
16367,0
3524,0
41239,0
71950,2
64819,2
38618,2
66453,0
40371,2
5433,0
23239,0
40311,0
12221,2
45025,1
21269,0
47051,0
35494,0
64212,1
17206,1
1317,0
19433,0
13082,2
25506,2
61473,0
67875,2
68637,2
65954,1
35220,0
6127,0
48990,2
26016,0
53304,2
72613,0
22767,2
15040,2
47610,0
7746,1
34538,0
47515,0
30447,0
606,0
12086,2
1513,2
44372,0
59669,2
71071,0
61980,0
37951,0
35810,0
61850,2
37950,2
54736,0
19964,0
10633,2
64560,2
45395,0
62648,0
44024,1
35904,0
45555,2
33959,0
73826,1
37966,2
71731,0
49483,0
45673,0
27257,2
51706,1
15714,2
64411,0
25540,0
24146,2
60281,2
32735,2
73776,0
47012,2
52503,2
53024,0
11083,2
19739,1
32958,2
8357,0
46588,2
32414,0
23324,2
31750,2
39484,0
19535,0
40098,2
49288,0
3888,1
50588,0
36567,0
1645,1
56295,0
19890,0
67608,0
33991,2
7855,0
44843,0
36731,2
36425,0
41330,2
13066,2
66184,0
61394,2
3023,2
50348,2
71888,0
73824,2
15258,0
28007,0
47077,2
25413,0
70221,2
49086,2
5493,2
36564,0
26040,0
17875,2
41248,2
50363,0
42451,0
55163,2
57729,0
49543,0
73736,2
51520,0
19660,0
47771,0
38216,1
2060,0
18187,0
58455,0
18878,1
51851,2
17241,2
23093,1
39373,0
59748,0
72906,0
3824,2
26334,0
4106,0
1550,2
62329,0
32819,0
73696,0
62123,2
13808,0
2595,0
36288,2
32370,0
21624,0
35372,2
26004,1
57129,0
56124,0
26091,0
67283,0
65792,0
21242,0
10364,0
46993,0
49373,2
49561,2
30906,0
6871,1
4233,2
63872,0
38686,2
45858,2
58216,1
37112,2
28870,0
30739,0
42528,0
149,1
54939,0
36520,2
59288,2
27544,0
46655,0
72917,2
15693,0
27765,2
38449,2
7201,2
30880,2
2238,2
64353,0
16448,1
37914,2
71724,2
12073,0
11314,0
61592,0
6961,1
20719,2
7708,2
4822,2
33527,0
16425,0
49684,0
38219,0
8745,0
25244,2
17613,0
18212,2
60533,0
38524,0
54795,0
12452,2
51939,0
72499,2
66147,0
32797,0
1797,0
33980,0
14981,2
73450,2
30047,2
28239,0
16832,0
47282,0
21992,0
55542,2
21537,0
71640,0
15939,0
55722,0
55123,2
10248,0
67551,2
62349,0
15995,2
20282,0
57560,2
3525,2
20794,0
43354,0
67542,0
41740,0
62651,2
24936,0
24840,0
4260,0
72470,2
43076,0
66748,2
44281,2
56811,0
51623,0
58542,0
17911,2
38792,0
47759,0
24474,0
67826,2
14726,2
69340,2
60592,2
44675,0
72068,0
692,0
14195,0
33454,0
61417,0
71101,0
25514,0
68557,0
8473,0
2302,0
37922,2
39532,2
14776,0
23381,2
20582,1
59764,0
22387,2
50225,0
53888,0
37251,0
59517,0
41041,0
52738,2
17456,0
10113,0
1916,2
72987,2
23886,2
477,2
505,0
15289,0
34227,2
59756,1
42305,0
48683,2
2598,2
38632,0
49948,0
29148,0
16000,2
654,2
58671,2
11746,2
25319,0
45268,2
6976,2
55957,2
21570,2
37284,0
48253,2
23373,0
59371,2
40385,1
8382,0
29051,0
44733,2
36166,2
25310,1
9341,2
57750,0
28317,2
59720,2
36707,2
67857,2
22269,0
48493,1
66277,0
26557,0
24339,2
32655,0
32313,0
42854,0
61869,1
15968,2
46192,0
69167,2
67321,2
23366,2
3609,2
41348,2
33495,0
19622,0
13396,1
71301,0
9562,1
63292,2
2496,2
39398,2
27938,2
72634,0
47375,0
7636,0
21464,2
19310,2
12097,0
9700,1
26826,2
42913,2
35965,0
10910,2
10028,2
41810,0
38222,0
21226,0
40508,1
13528,2
70956,0
58077,2
4950,2
2432,0
11698,0
13622,0
65528,2
63895,2
12718,2
58645,2
55730,2
6504,0
56657,2
24957,0
58792,0
28667,0
21787,2
47809,0
62149,0
40713,0
67266,2
44451,0
65652,2
34290,2
22880,0
8212,0
66095,2
18194,2
81,2
6692,2
56989,2
54515,0
18022,0
38630,0
42507,0
45827,0
64430,2
37905,0
64298,2
46181,0
48651,0
25437,0
12526,0
44538,0
73218,2
68581,0
63808,0
5523,2
71311,0
13943,2
3998,2
22214,1
29894,0
18371,0
9960,0
50294,2
36135,0
41777,0
50297,2
59164,2
15581,0
73085,2
59885,0
68148,0
63997,0
49043,0
38904,2
26539,2
51704,0
58098,0
64473,0
23822,0
52648,2
60291,2
22217,0
49786,0
37305,2
8965,0
72600,0
27218,0
23870,0
38626,0
14229,0
21043,0
9705,0
47682,2
73927,0
13142,0
16618,2
7335,0
16665,0
35840,0
45841,0
21878,0
36754,0
22713,2
65956,2
773,0
51826,0
6793,2
3835,0
4012,0
44467,0
5466,2
47672,2
49092,0
37023,1
60056,0
52321,0
34389,2
9133,1
25449,0
72969,2
54841,2
9794,0
43380,2
25899,0
19008,0
63358,0
51697,2
17782,0
36530,0
55777,0
14104,0
27496,0
72397,2
33841,0
55118,0
15361,2
7885,0
32125,0
54342,0
42299,2
4888,2
26533,0
2445,0
54081,0
4398,0
72963,2
48816,0
11410,0
49309,2
8001,2
33909,0
7260,1
68754,2
26067,0
21843,0
50194,2
12084,0
26791,0
58021,2
50544,0
71896,0
16130,0
63567,2
45449,0
55017,1
55399,2
23346,2
52778,0
6404,0
36529,2
37338,0
35493,2
3514,0
51018,0
64267,0
69342,0
7021,2
8493,0
37597,0
18633,0
40060,0
17019,2
72404,2
24455,0
37496,0
58244,0
34924,0
41408,0
38412,2
30531,0
25883,2
19222,2
20938,2
17442,2
72726,0
43724,0
17557,0
52772,0
15042,0
21528,1
23418,0
52095,2
54103,2
34260,0
11947,2
37037,0
35559,0
68981,0
9065,2
31519,1
54898,0
4830,0
6586,0
43447,0
42534,0
42979,2
44944,0
59459,2
54049,0
59936,0
50244,2
61006,0
34163,2
15780,0
18282,2
70992,0
14756,2
7889,0
3187,0
6390,0
800,2
30503,0
55685,0
39267,0
6105,0
59362,0
33667,2
69466,2
65446,2
47497,0
3909,2
14911,0
58437,0
61539,2
43223,0
41231,2
44760,2
53998,2
71744,2
57799,0
42264,2
62835,0
26613,1
19178,2
52358,0
41416,0
55501,0
70760,2
47281,0
5810,0
15686,2
44818,2
73193,2
43136,0
39498,0
46125,1
36695,0
48911,0
27647,0
7915,0
5879,0
53669,2
29961,1
73395,0
35776,1
57985,2
48757,2
50027,0
17103,0
19130,2
47592,0
14713,2
69369,1
69909,2
7505,0
11040,0
26861,0
73618,2
22919,1
58789,2
54508,0
5723,0
68380,2
68893,0
56448,2
35106,0
13662,2
73700,0
24899,0
26628,0
41274,2
15441,2
72530,1
33328,0
27864,2
6896,2
53581,2
21797,0
26263,2
73639,0
20528,0
3241,2
48088,2
16881,1
49800,0
8938,2
1809,2
9489,2
17117,0
72077,2
2549,0
14566,0
11793,0
60053,2
60192,2
70115,2
69531,0
42498,0
3685,0
55729,1
10078,2
47606,1
42220,2
20085,2
56679,0
53121,0
32961,1
32933,0
6203,2
69409,2
69593,2
53833,0
72107,0
52953,0
53018,0
12572,2
38609,0
54989,2
70149,0
20666,0
70703,2
26947,2
4343,0
40095,0
64574,2
27227,0
55577,2
42077,0
16797,2
53122,0
29702,0
71912,0
23726,0
69383,0
38101,0
700,0
22125,2
60467,1
52781,0
48068,0
12795,0
62024,2
69632,0
14854,2
68405,2
33247,0
30699,0
55265,0
60178,0
22408,1
38765,2
25383,0
39266,0
459,2
6137,2
53511,2
36027,2
58181,2
63890,0
39238,2
48883,2
26288,0
13497,1
58289,2
15750,0
41468,0
8432,2
18413,0
52217,0
30566,1
33,0
72254,0
12140,0
25550,2
15858,0
57903,0
70588,2
59538,2
50567,2
10109,2
36948,0
69575,0
35170,2
41989,1
24050,2
34030,0
59074,2
38214,0
30469,0
53614,0
21655,2
68699,2
42661,0
38149,0
20714,0
27167,0
46961,0
45385,0
27316,0
5952,2
36392,2
34925,2
24801,2
21560,0
56612,0
72657,0
44006,0
14656,2
22519,2
41047,0
57052,2
46895,0
62152,2
42585,2
17437,0
19484,0
51153,0
58912,0
49774,0
68485,0
3020,0
20665,2
38176,0
51621,0
72491,0
31633,2
66925,0
45546,0
62530,0
21176,2
62765,0
32251,0
37454,0
49610,1
18034,0
24075,0
34380,0
13388,0
63855,0
22049,2
9574,0
39639,2
66680,0
43008,1
20381,0
22424,0
71221,2
9706,0
34154,0
57163,0
26484,0
30027,2
32638,0
14455,2
61031,0
25078,0
50248,2
52874,0
57223,2
17191,2
45999,0
66033,0
5418,2
65576,0
57780,0
38569,0
19852,2
26761,0
60943,2
29524,0
7641,0
57091,0
6227,2
65437,0
31020,0
38479,0
64186,0
1613,0
5838,2
30821,2
44765,2
29428,1
36845,0
47707,2
69962,2
8674,0
72412,0
37003,0
32371,0
57757,2
65519,0
15822,0
33096,0
15765,0
28231,0
55348,2
5006,2
72414,0
54750,0
40231,0
2402,2
20010,2
57294,0
52971,0
11777,2
56197,0
61888,2
65643,0
46564,0
66528,0
42525,2
68740,2
37127,0
60407,2
58157,2
64047,0
64817,0
33968,2
18364,0
46150,0
8548,2
10678,0
3997,2
14408,2
57725,2
52872,2
28904,0
24068,0
58068,2
56804,1
66022,2
53374,2
11469,2
35485,2
16754,2
22618,0
52369,0
27943,2
9640,2
42587,0
32133,0
32670,2
55331,1
22667,2
27337,0
46802,2
4328,0
8168,2
73006,0
61739,2
21586,2
70480,0
68250,2
64179,0
53734,0
16398,0
7668,1
60736,0
62218,2
73512,2
57907,0
37027,0
38860,1
67188,0
62082,0
24735,0
40301,2
40006,0
71901,2
50355,2
26326,2
47301,0
49380,0
63753,0
41524,2
43809,0
15474,2
36733,0
50455,2
20559,0
13941,2
45871,0
20027,2
14470,2
16204,0
28595,2
59641,1
40484,2
1447,0
64239,0
30440,2
13724,0
18361,0
32227,0
20360,0
23697,2
8327,0
54805,0
16759,0
33625,0
57547,2
12949,0
30864,0
15058,0
64784,0
18253,2
47131,1
2812,0
34209,0
69650,0
22689,0
6619,0
58385,2
20519,0
53675,0
15540,2
72163,2
70848,1
4200,0
5671,0
46299,2
45672,0
22265,0
70310,1
65152,2
54102,0
60185,2
23554,0
56152,2
32829,1
58566,2
64662,2
41841,0
63289,0
35738,0
71914,0
43259,2
70449,0
58918,0
8667,2
1324,0
26441,2
34150,2
9550,1
51624,1
53829,0
52882,0
32842,0
17743,2
29492,0
72038,2
61182,0
17042,0
39249,0
23735,0
4685,0
6303,2
7107,2
9129,2
16289,2
8898,0
53842,0
23780,0
10054,2
37631,2
19818,2
30577,2
14092,0
50304,2
8029,0
30450,0
14450,0
69513,2
30852,0
69860,2
45557,0
37682,0
35091,0
7496,2
47666,0
73328,0
6755,0
69731,0
45882,0
52863,0
10887,0
32006,0
34450,0
73314,2
28018,2
45222,0
44784,0
65658,0
67956,0
64429,0
72302,2
70233,2
65313,2
6556,2
5489,0
66871,0
31703,2
56066,0
29630,2
6501,2
43094,0
32382,2
42651,0
31998,0
2453,0
46916,2
6626,0
72406,0
8053,2
2883,2
60684,2
11406,0
4311,2
20196,0
47561,1
3708,2
14592,2
47288,2
61864,0
53330,0
34953,2
61392,0
56662,0
30395,1
53086,0
67140,2
67306,0
52298,0
66794,0
56524,0
55754,2
68486,0
53248,2
71274,0
63848,2
35416,0
41289,2
53881,0
28253,0
4396,0
56580,0
59250,0
48224,2
51212,0
31405,0
46047,2
45198,0
52396,0
2383,0
18587,2
68168,2
17530,0
62739,0
4380,0
44279,0
40078,0
16774,2
34803,1
13829,1
65134,0
1731,0
9475,2
5034,0
42256,2
29531,2
56009,2
37210,0
44907,0
55817,2
31753,2
51196,2
50193,0
54741,2
72665,0
58947,2
29410,0
9088,0
49184,0
56534,0
57364,2
58582,0
37681,2
19628,0
72488,2
60447,0
30834,2
54978,0
40618,0
52974,0
70045,0
71289,0
64717,0
28346,2
33284,0
13059,0
1387,0
9709,2
43248,0
24760,0
29761,0
29339,0
10520,0
33000,0
9135,0
60100,0
7038,0
38525,0
28897,2
49425,0
18186,0
66202,0
69855,1
21095,2
37069,2
28017,0
36548,2
6627,0
49037,0
59968,0
6317,2
2998,0
59579,2
64282,2
33134,2
30117,2
19227,0
23839,2
9384,2
66337,2
53644,2
38459,2
14550,2
16012,2
22864,1
43218,0
4662,2
30049,0
9307,2
71180,2
36988,0
14463,2
8477,2
22546,0
32641,2
18897,2
38754,2
509,2
40737,0
12877,0
62560,0
44642,1
18204,0
2524,0
73852,1
41972,0
65498,0
43054,0
60125,2
6738,1
25845,2
49550,2
40363,2
21839,0
58999,0
9990,1
57013,0
17351,2
40557,0
54692,2
44954,1
30641,0
5542,2
61288,0
7970,2
70954,0
56898,2
13182,1
21091,0
45567,2
68918,2
68171,2
23294,0
71783,2
52771,2
51519,2
60412,2
38561,2
26779,0
39095,2
25651,2
71790,0
10134,0
13466,2
59285,0
14668,1
50084,0
51266,2
26144,0
47722,0
12421,0
8843,0
138,2
14754,2
26954,0
12276,0
47387,0
52641,0
34820,0
56573,0
13058,0
73256,0
16228,0
6388,0
18222,0
4558,0
53754,0
53251,0
2973,0
7074,0
58432,0
21993,0
41648,0
8566,2
28174,0
60669,2
39003,2
12196,0
48727,2
42073,0
50,0
67473,2
51453,2
64397,0
14302,2
38548,2
45880,0
21541,0
54718,0
36036,0
7918,0
12920,2
40908,2
43036,2
47917,0
60497,1
25751,0
22095,0
1790,2
4368,0
73829,0
11371,2
43264,2
73362,0
31895,2
68396,0
67616,2
72661,2
15071,0
54357,0
39982,0
66020,0
26977,0
42552,2
13728,0
39707,2
36330,0
22699,2
25042,0
23265,0
13746,2
64727,2
62430,0
66272,0
18946,0
66674,2
54984,2
11861,0
42501,0
60640,0
24736,0
52142,1
16227,2
53604,0
1027,1
11567,2
39971,0
22151,2
50786,0
7711,0
29966,2
14396,0
47655,2
66778,0
64460,0
27330,2
47889,0
16722,0
70728,1
66937,2
5148,0
14623,0
38049,2
26726,0
68199,0
18767,2
35928,0
53823,1
53404,2
14291,0
9224,1
12906,0
39935,0
54110,0
33015,2
7714,0
22596,2
57654,2
34545,2
13318,0
36704,2
25034,0
65087,0
17629,2
42688,0
20059,2
63979,2
45290,2
49060,2
31615,2
17028,0
14593,2
53826,2
29956,2
66714,2
56554,0
34600,0
58554,2
13431,0
28914,2
72471,0
38822,2
70808,2
57852,2
180,2
45541,0
31235,0
13697,0
13365,2
41001,0
16446,1
30597,0
40922,0
40980,0
62590,0
55152,0
56516,2
49787,2
6314,0
30262,2
12964,2
57559,1
9849,0
4948,2
19000,0
36563,2
19073,2
6825,0
71929,0
58364,2
15661,0
63797,2
52895,2
42484,0
52312,0
16174,0
64585,2
66303,0
1829,0
19962,2
9594,2
15955,0
55395,0
10152,2
37465,0
44858,0
36331,0
66913,2
52218,0
2908,2
60189,0
58971,1
44241,0
50596,0
27138,0
53968,1
32153,2
4774,0
64997,2
45505,0
37587,2
32151,2
2266,2
72015,2
6447,0
51304,0
13194,2
23601,2
1911,1
40378,0
36377,1
73497,0
58195,0
7888,2
16089,2
31466,2
1190,2
54941,0
69495,0
22844,0
218,0
27253,2
67692,0
18492,2
9599,2
43802,2
1225,2
73926,2
30884,0
26211,2
29350,2
18003,0
51744,2
55976,2
57366,0
57720,1
67243,2
29297,2
17120,0
74151,0
19560,2
45721,0
35953,0
63037,0
23918,0
42270,2
53662,0
39585,0
26532,2
35641,2
13456,0
9826,0
69642,2
62150,2
33012,0
34743,2
17503,0
64658,2
23059,2
15706,0
32388,2
57458,0
37123,0
35591,0
38154,1
28938,1
38475,0
73569,2
22601,2
61099,0
68623,0
65279,1
38823,2
47767,2
3529,0
40099,2
41114,2
59791,2
22413,1
5816,0
17488,0
55878,0
9039,0
32038,0
22334,0
45745,0
48347,1
28640,0
59011,0
37593,2
33358,2
43581,2
25280,0
60557,0
2165,0
19125,0
17968,0
21603,0
22405,0
28865,0
19791,0
8537,0
2736,2
63397,2
51230,0
29208,1
45080,1
17176,0
60778,1
29356,2
67922,0
59005,1
38835,2
68479,0
7456,0
31567,0
73139,0
2962,2
70390,0
25732,2
25584,2
29372,2
40921,0
69444,2
35104,0
68589,1
70574,2
22063,2
2108,0
52855,0
33982,2
44238,2
16946,2
40546,0
3704,0
23976,0
14030,0
71926,2
26993,0
29288,0
46904,0
45759,0
46124,2
35526,0
15484,0
47188,0
71479,0
68457,0
19848,1
12791,0
68038,2
59639,0
25851,0
9996,0
2071,1
30602,2
55382,2
63034,0
40286,2
14809,0
10114,2
24880,2
64041,2
56010,0
14732,0
37029,0
576,2
6032,0
46132,0
8197,0
21550,2
56307,0
25246,2
40511,0
66411,2
7805,2
40790,0
42290,0
30043,0
43058,1
29982,1
50020,0
29065,0
70972,1
53636,2
4745,2
64471,1
52913,0
42715,0
49806,0
63148,0
59388,0
39909,2
12748,1
57622,1
20477,0
70561,2
22129,2
37575,1
12770,2
48545,2
57568,2
12819,0
19597,0
9524,2
50583,1
31436,2
36928,1
7858,2
23818,0
45436,0
52259,0
26794,0
15773,2
63824,0
62499,0
61905,0
45509,0
27163,0
62142,2
40415,0
17883,0
3054,0
37695,0
8175,2
64160,2
47266,1
2086,2
29009,0
31970,2
57546,0
73943,0
34274,2
51025,0
56500,0
56864,0
32507,0
39861,0
10959,0
34367,1
68974,0
57061,0
60024,2
22970,2
19208,0
67080,2
20456,0
39217,1
68241,1
5168,0
17563,2
53297,0
13366,0
58707,2
20850,0
54589,0
2047,0
16049,0
5504,2
29659,2
37580,2
30180,2
54904,2
36227,0
32213,2
31857,0
9194,0
66667,0
55393,2
10821,2
69267,1
33369,0
38547,2
35129,0
57549,0
19979,2
65158,2
62736,0
47475,0
68430,0
15515,1
40798,2
5147,1
48189,2
51568,0
66846,0
6530,0
8781,0
32354,0
22455,0
72856,2
17953,0
65291,0
38519,0
55587,0
45225,0
59373,0
57099,0
24397,0
18872,2
48249,2
5146,2
43381,0
6182,0
7137,0
63489,2
3361,0
6243,2
53546,2
53234,2
69963,2
65829,2
27623,2
16716,0
61965,0
55702,0
14548,0
45791,0
21687,2
40366,2
41347,0
74031,1
57967,2
69231,0
43807,2
49363,0
17136,0
35555,0
66131,2
66992,2
9764,0
61018,0
70667,2
50122,0
59290,1
6336,0
32934,0
67851,2
41291,2
32640,2
39893,0
29867,0
29673,2
56043,2
55353,0
34706,2
30455,0
31066,0
31665,2
20687,0
21318,0
46581,0
28154,2
56252,0
36146,1
31354,2
3304,2
50123,2
59854,0
7801,2
744,0
60902,2
70950,2
45295,1
16312,2
72110,0
51895,0
7682,2
2233,1
52621,0
44762,0
63560,2
67034,2
19641,0
68408,2
48485,2
37245,2
52201,2
17419,2
3900,0
25315,2
2665,0
48255,0
67078,0
44377,0
20386,0
49387,0
47042,0
41338,0
36177,2
71709,0
16272,0
7086,0
50650,1
31183,2
64951,0
70851,0
25457,0
967,1
4155,2
12510,1
28656,0
69139,0
27247,2
71426,2
60365,2
67748,2
54666,2
52492,1
60174,0
58626,0
59730,2
40424,0
60664,0
1179,0
18104,1
4449,1
27584,2
74051,2
27912,2
3825,2
4166,0
48278,0
56868,0
31192,0
33666,0
29824,2
19547,0
68987,2
56625,2
1303,0
3444,2
8277,0
70981,0
47733,0
43658,2
42705,2
30246,2
17172,0
7484,2
59925,0
1620,0
14511,0
66991,2
41277,0
31221,1
30323,2
31733,0
69672,2
70973,2
39171,2
6445,0
40425,0
58081,2
12388,1
51086,0
67429,1
69807,2
70757,2
59378,2
34883,0
19428,0
63468,2
29161,2
38156,2
60647,2
45520,2
60022,0
64200,0
12767,0
9032,0
16728,2
28709,0
37498,0
25832,2
56919,0
55217,0
18463,0
26763,0
55635,0
59365,0
74161,2
62115,1
73612,2
3804,1
6326,2
11018,0
60488,2
62189,0
